Point ID,j,k_0,k_1,k_Magnitude,lambda,Points_0,Points_1,Points_2,Points_Magnitude,trials,u,u_active,u_d,u_essential,∂u_∂x,∂u_∂x_d,∂u_∂xx,∂u_∂xx_d,∂u_∂y,∂u_∂y_d
6695,4,17,66,68,2,-0.645833,0.346354,0.00212483,0.732848,0,0.999894,1,-8.12069e-10,0,-0.00212496,2.26553e-09,-0.0424972,-8.70713e-09,0.00212483,-4.96762e-09
6696,3,8,33,33,3,-0.645833,0.348958,0.00201702,0.734082,0,0.999899,1,-3.54393e-12,0,-0.00201715,-1.48951e-11,-0.0403415,2.04757e-08,0.00201702,1.04585e-09
6697,4,17,67,69,2,-0.645833,0.351562,0.0019147,0.735323,0,0.999904,1,-7.97532e-10,0,-0.00191481,2.36446e-09,-0.038295,-4.19386e-08,0.0019147,-6.82958e-09
6698,3,8,34,34,1,-0.645833,0.354167,0.00181755,0.736572,0,0.999909,1,-1.64772e-07,1,-0.00181767,-3.28084e-06,-0.0363524,-6.50904e-05,0.00181755,3.28064e-06
6699,4,17,68,70,2,-0.645833,0.356771,0.00172535,0.737827,0,0.999914,1,-7.78976e-10,0,-0.00172545,2.09264e-09,-0.0345082,-7.27347e-08,0.00172535,-7.8164e-09
6700,3,8,34,34,3,-0.645833,0.359375,0.0016378,0.73909,0,0.999918,1,1.93074e-12,0,-0.00163791,3.70667e-10,-0.0327577,-4.18907e-08,0.0016378,-2.91582e-09
6701,4,17,69,71,2,-0.645833,0.361979,0.00155472,0.740359,0,0.999922,1,-7.59856e-10,0,-0.00155482,1.39979e-09,-0.0310958,-9.02658e-08,0.00155472,-7.3154e-09
6702,3,8,35,35,1,-0.645833,0.364583,0.00147583,0.741636,0,0.999926,1,-1.33879e-07,1,-0.00147593,-2.66807e-06,-0.0295184,-5.30454e-05,0.00147583,2.66645e-06
6703,4,17,70,72,2,-0.645833,0.367188,0.00140096,0.742919,0,0.99993,1,-7.45488e-10,0,-0.00140105,2.4324e-10,-0.0280209,-7.02139e-08,0.00140096,-3.99202e-09
6704,3,8,35,35,3,-0.645833,0.369792,0.00132988,0.74421,0,0.999933,1,2.98583e-12,0,-0.00132997,-2.9524e-10,-0.0265994,1.77225e-09,0.00132988,6.84207e-10
6705,4,17,71,73,2,-0.645833,0.372396,0.0012624,0.745507,0,0.999937,1,-7.41197e-10,0,-0.00126249,-1.1081e-09,-0.02525,-8.59745e-09,0.0012624,1.78644e-09
6706,3,8,36,36,1,-0.645833,0.375,0.00119836,0.746811,0,0.99994,1,-1.08772e-07,1,-0.00119844,-2.16888e-06,-0.023969,-4.32046e-05,0.00119836,2.16607e-06
6707,4,17,72,73,2,-0.645833,0.377604,0.00113755,0.748122,0,0.999943,1,-7.54147e-10,0,-0.00113763,-2.08975e-09,-0.0227531,9.81779e-08,0.00113755,9.08637e-09
6708,3,8,36,36,3,-0.645833,0.380208,0.00107985,0.74944,0,0.999946,1,-3.30517e-12,0,-0.00107992,1.57667e-10,-0.0215986,1.34575e-08,0.00107985,4.38762e-10
6709,4,17,73,74,2,-0.645833,0.382812,0.00102505,0.750764,0,0.999949,1,-7.84578e-10,0,-0.00102513,-2.01057e-09,-0.020503,2.11979e-07,0.00102505,1.46265e-08
6710,3,8,37,37,1,-0.645833,0.385417,0.000973058,0.752095,0,0.999951,1,-8.83555e-08,0,-0.000973118,-1.76443e-06,-0.0194626,-3.51047e-05,0.000973058,1.76607e-06
6711,4,17,74,75,2,-0.645833,0.388021,0.000923676,0.753433,0,0.999954,1,-8.22682e-10,0,-0.000923745,-4.31043e-10,-0.0184754,2.59831e-07,0.000923676,1.38466e-08
6712,3,8,37,37,3,-0.645833,0.390625,0.000876826,0.754778,0,0.999956,1,2.19357e-11,0,-0.000876879,-3.84978e-10,-0.0175379,-3.58117e-08,0.000876826,-1.22606e-09
6713,4,17,75,76,2,-0.645833,0.393229,0.000832331,0.756129,0,0.999958,1,-8.47905e-10,0,-0.000832391,1.68903e-09,-0.0166483,2.252e-07,0.000832331,7.87719e-09
6714,3,8,38,38,1,-0.645833,0.395833,0.000790108,0.757486,0,0.99996,1,-7.17728e-08,0,-0.000790157,-1.43524e-06,-0.0158035,-2.85184e-05,0.000790108,1.43907e-06
6715,4,17,76,77,2,-0.645833,0.398438,0.000750015,0.75885,0,0.999962,1,-8.59989e-10,0,-0.000750071,3.87833e-09,-0.015002,1.74753e-07,0.000750015,9.76529e-10
6716,3,8,38,38,3,-0.645833,0.401042,0.000711956,0.760221,0,0.999964,1,-2.62472e-11,0,-0.00071201,-1.26379e-09,-0.0142408,2.31382e-07,0.000711956,1.03475e-08
6717,4,17,77,78,2,-0.645833,0.403646,0.00067583,0.761598,0,0.999966,1,-8.57417e-10,0,-0.000675888,5.94398e-09,-0.0135185,1.28511e-07,0.00067583,-5.45344e-09
6718,3,8,39,39,1,-0.645833,0.40625,0.000641528,0.762981,0,0.999968,1,-5.83332e-08,0,-0.000641588,-1.16339e-06,-0.0128326,-2.3233e-05,0.000641528,1.16509e-06
6719,4,17,78,79,2,-0.645833,0.408854,0.000608994,0.764371,0,0.99997,1,-8.27303e-10,0,-0.000609043,8.028e-09,-0.0121815,-2.36962e-08,0.000608994,-1.72411e-08
6720,3,8,39,39,3,-0.645833,0.411458,0.00057808,0.765767,0,0.999971,1,-2.89951e-12,0,-0.000578134,9.20771e-10,-0.0115634,-2.3389e-08,0.00057808,-2.53877e-09
6721,4,17,79,80,2,-0.645833,0.414062,0.00054878,0.767169,0,0.999973,1,-7.73274e-10,0,-0.000548811,9.3026e-09,-0.0109765,-2.12169e-07,0.00054878,-2.9219e-08
6722,3,8,40,40,1,-0.645833,0.416667,0.000520909,0.768578,0,0.999974,1,-4.73868e-08,0,-0.000520958,-9.45571e-07,-0.0104199,-1.8814e-05,0.000520909,9.50985e-07
6723,4,17,80,81,2,-0.645833,0.419271,0.000494519,0.769993,0,0.999975,1,-6.88378e-10,0,-0.000494536,8.46307e-09,-0.00989081,-4.40354e-07,0.000494519,-3.8944e-08
6724,3,8,40,40,3,-0.645833,0.421875,0.000469392,0.771414,0,0.999977,1,2.44423e-12,0,-0.000469438,-7.63104e-10,-0.00938946,-3.20468e-08,0.000469392,-1.15383e-09
6725,4,17,81,82,2,-0.645833,0.424479,0.000445615,0.772841,0,0.999978,1,-5.91344e-10,0,-0.000445626,4.30238e-09,-0.00891255,-5.67049e-07,0.000445615,-3.69604e-08
6726,3,8,41,41,1,-0.645833,0.427083,0.000422978,0.774275,0,0.999979,1,-3.84863e-08,0,-0.000423015,-7.6412e-07,-0.00846088,-1.54449e-05,0.000422978,7.5657e-07
6727,4,17,82,83,2,-0.645833,0.429688,0.000401538,0.775714,0,0.99998,1,-5.15571e-10,0,-0.000401552,-4.44413e-09,-0.00803117,-2.93636e-07,0.000401538,-5.79512e-09
6728,3,8,41,41,3,-0.645833,0.432292,0.000381169,0.77716,0,0.999981,1,-7.26841e-11,0,-0.000381185,9.05043e-10,-0.00762388,-7.26817e-08,0.000381169,-3.38599e-09
6729,4,17,83,84,2,-0.645833,0.434896,0.000361789,0.778611,0,0.999982,1,-5.68206e-10,0,-0.000361835,-9.01224e-09,-0.00723748,2.75648e-07,0.000361789,3.18079e-08
6730,3,8,42,42,1,-0.645833,0.4375,0.000343445,0.780069,0,0.999983,1,-3.12144e-08,0,-0.000343481,-6.13898e-07,-0.0068702,-1.25206e-05,0.000343445,6.07502e-07
6731,4,17,84,85,2,-0.645833,0.440104,0.000325958,0.781532,0,0.999984,1,-6.78013e-10,0,-0.000326039,-8.23231e-09,-0.00652229,6.05517e-07,0.000325958,4.67463e-08
6732,3,8,42,42,3,-0.645833,0.442708,0.000309462,0.783002,0,0.999985,1,1.08088e-10,0,-0.0003095,5.5075e-09,-0.00619066,-9.49485e-07,0.000309462,-2.53962e-08
6733,4,17,85,86,2,-0.645833,0.445312,0.000293751,0.784477,0,0.999985,1,-7.51209e-10,0,-0.000293794,-5.27639e-09,-0.00587664,4.60555e-07,0.000293751,3.35732e-08
6734,3,8,43,43,1,-0.645833,0.447917,0.000278907,0.785958,0,0.999986,1,-2.53313e-08,0,-0.000278897,-5.0957e-07,-0.00557766,-9.62019e-06,0.000278907,5.10151e-07
6735,4,17,86,87,2,-0.645833,0.450521,0.000264723,0.787445,0,0.999987,1,-8.66072e-10,0,-0.000264747,-3.05338e-09,-0.00529532,7.80838e-07,0.000264723,4.51663e-08
6736,3,8,43,43,3,-0.645833,0.453125,0.000251338,0.788938,0,0.999987,1,-3.09416e-12,0,-0.000251318,-2.47236e-09,-0.00502591,9.48199e-08,0.000251338,5.4001e-09
6737,4,17,87,88,2,-0.645833,0.455729,0.000238543,0.790436,0,0.999988,1,-9.67773e-10,0,-0.000238569,1.3921e-09,-0.00477184,9.55546e-07,0.000238543,4.49897e-08
6738,3,8,44,44,1,-0.645833,0.458333,0.000226483,0.791941,0,0.999989,1,-2.05528e-08,0,-0.000226463,-4.13035e-07,-0.00452879,-7.93718e-06,0.000226483,4.06083e-07
6739,4,17,88,89,2,-0.645833,0.460938,0.000214949,0.793451,0,0.999989,1,-1.08642e-09,0,-0.00021498,1.01844e-08,-0.00430018,1.16634e-06,0.000214949,3.79421e-08
6740,3,8,44,44,3,-0.645833,0.463542,0.000204078,0.794966,0,0.99999,1,-7.449e-12,0,-0.000204061,3.96144e-09,-0.00408082,9.68423e-08,0.000204078,3.63384e-09
6741,4,17,89,90,2,-0.645833,0.466146,0.00019372,0.796488,0,0.99999,1,-1.12281e-09,0,-0.000193729,2.12483e-08,-0.00387469,1.25866e-06,0.00019372,2.04465e-08
6742,3,8,45,45,1,-0.645833,0.46875,0.000183883,0.798015,0,0.999991,1,-1.66843e-08,0,-0.000183874,-3.42109e-07,-0.00367727,-6.43518e-06,0.000183883,3.45416e-07
6743,4,17,90,91,2,-0.645833,0.471354,0.000174557,0.799547,0,0.999991,1,-1.13501e-09,0,-0.00017457,4.51244e-08,-0.00349508,2.26997e-06,0.000174557,-1.3804e-07
6744,3,8,45,45,3,-0.645833,0.473958,0.000165432,0.801085,0,0.999992,1,7.28476e-11,0,-0.000165648,1.34294e-08,-0.00331755,4.95862e-09,0.000165432,-1.94184e-08
6745,4,17,91,92,2,-0.645833,0.476562,0.000157241,0.802629,0,0.999992,1,-5.52907e-10,0,-0.000157268,3.60679e-08,-0.00315014,1.15615e-06,0.000157241,-2.37229e-07
6746,3,8,46,46,1,-0.645833,0.479167,0.000149107,0.804177,0,0.999993,1,-1.35275e-08,0,-0.000149259,-3.17008e-07,-0.00298857,-5.78082e-06,0.000149107,2.82196e-07
6747,4,17,92,93,2,-0.645833,0.481771,0.000141864,0.805732,0,0.999993,1,9.45284e-11,0,-0.000141715,3.68934e-09,-0.00283802,2.11137e-07,0.000141864,-1.49e-07
6748,3,8,46,46,3,-0.645833,0.484375,0.000134674,0.807292,0,0.999993,1,-6.77683e-11,0,-0.000134548,-3.51338e-08,-0.00269504,-1.75894e-07,0.000134674,3.54732e-08
6749,4,17,93,94,2,-0.645833,0.486979,0.000127771,0.808857,0,0.999994,1,-2.83317e-11,0,-0.000127724,-2.58711e-09,-0.00255863,-4.65298e-08,0.000127771,5.20848e-08
6750,3,8,47,47,1,-0.645833,0.489583,0.000121261,0.810427,0,0.999994,1,-1.10261e-08,0,-0.000121241,-2.28388e-07,-0.00242884,-4.07039e-06,0.000121261,2.16819e-07
6751,4,17,94,95,2,-0.645833,0.492188,0.000115101,0.812003,0,0.999994,1,8.44514e-12,0,-0.000115088,3.28921e-09,-0.00230564,1.1662e-07,0.000115101,-4.07444e-08
6752,3,8,47,47,3,-0.645833,0.494792,0.000109257,0.813584,0,0.999995,1,-2.97682e-11,0,-0.000109247,3.11957e-08,-0.00218865,6.33814e-07,0.000109257,-7.8931e-09
6753,4,17,95,96,2,-0.645833,0.497396,0.00010371,0.815171,0,0.999995,1,-5.59866e-12,0,-0.000103704,-7.53403e-09,-0.00207761,-2.53115e-07,0.00010371,7.97884e-08
6754,3,8,48,48,1,-0.645833,0.5,9.84464e-05,0.816762,0,0.999995,1,-8.97126e-09,0,-9.84412e-05,-1.88037e-07,-0.00197227,-3.25337e-06,9.84464e-05,1.76827e-07
6755,4,17,0,17,1,-0.635417,0,2.3439,2.4285,0,0.875033,1,3.3671e-06,1,-2.34317,8.79212e-05,-40.9925,-5.68235e-05,2.3439,-8.66569e-05
6756,4,17,0,17,3,-0.635417,0.00260417,2.23902,2.32744,0,0.881,1,3.52428e-11,0,-2.23838,2.05401e-09,-39.4274,-5.99193e-08,2.23902,-4.45281e-09
6757,4,17,1,17,1,-0.635417,0.00520833,2.13819,2.23062,0,0.886698,1,2.91634e-06,1,-2.13763,8.70064e-05,-37.8974,0.000617528,2.13819,-8.58829e-05
6758,4,17,1,17,3,-0.635417,0.0078125,2.04132,2.13795,0,0.892139,1,-1.02102e-11,0,-2.04083,-4.55173e-10,-36.4041,3.21067e-08,2.04132,2.28817e-09
6759,4,17,2,17,1,-0.635417,0.0104167,1.94831,2.04933,0,0.897333,1,2.47775e-06,1,-1.94787,8.28266e-05,-34.9491,0.00107293,1.94831,-8.20927e-05
6760,4,17,2,17,3,-0.635417,0.0130208,1.85904,1.96468,0,0.90229,1,5.91778e-12,0,-1.85866,1.93535e-10,-33.5334,-2.54882e-08,1.85904,-1.62525e-09
6761,4,17,3,17,1,-0.635417,0.015625,1.77343,1.88389,0,0.907019,1,2.06501e-06,1,-1.77309,7.65546e-05,-32.1579,0.00135518,1.77343,-7.61105e-05
6762,4,17,3,17,3,-0.635417,0.0182292,1.69135,1.80687,0,0.91153,1,2.143e-13,0,-1.69106,-8.48785e-11,-30.8231,-9.86036e-09,1.69135,-5.12225e-10
6763,4,17,4,17,1,-0.635417,0.0208333,1.61271,1.7335,0,0.915831,1,1.68718e-06,1,-1.61245,6.90906e-05,-29.5295,0.00150146,1.61271,-6.88224e-05
6764,4,17,4,17,3,-0.635417,0.0234375,1.53739,1.66369,0,0.919932,1,-8.96217e-13,0,-1.53716,-4.11909e-11,-28.2771,1.18381e-09,1.53739,-3.87016e-11
6765,4,17,5,17,1,-0.635417,0.0260417,1.46529,1.59734,0,0.923841,1,1.34913e-06,1,-1.46508,6.11036e-05,-27.0661,0.00154433,1.46529,-6.09391e-05
6766,4,17,5,17,3,-0.635417,0.0286458,1.39629,1.53434,0,0.927567,1,-8.7728e-13,0,-1.39611,-1.86713e-11,-25.8961,1.94622e-09,1.39629,2.30845e-11
6767,4,17,6,18,1,-0.635417,0.03125,1.33029,1.47458,0,0.931116,1,1.05253e-06,1,-1.33013,5.30805e-05,-24.767,0.00151219,1.33029,-5.29776e-05
6768,4,17,6,18,3,-0.635417,0.0338542,1.26718,1.41797,0,0.934498,1,-7.50793e-13,0,-1.26704,-1.56318e-11,-23.6781,1.75765e-09,1.26718,2.52937e-11
6769,4,17,7,18,1,-0.635417,0.0364583,1.20686,1.36441,0,0.937719,1,7.9679e-07,1,-1.20674,4.53608e-05,-22.6291,0.00142882,1.20686,-4.52954e-05
6770,4,17,7,18,3,-0.635417,0.0390625,1.14923,1.31378,0,0.940786,1,-6.22316e-13,0,-1.14912,-1.6796e-11,-21.6193,6.12386e-10,1.14923,2.16926e-11
6771,4,17,8,18,1,-0.635417,0.0416667,1.09418,1.26599,0,0.943706,1,5.79809e-07,1,-1.09408,3.81666e-05,-20.6478,0.00131338,1.09418,-3.81244e-05
6772,4,17,8,18,3,-0.635417,0.0442708,1.04161,1.22093,0,0.946487,1,-5.08859e-13,0,-1.04152,-1.72378e-11,-19.714,2.53884e-10,1.04161,2.02981e-11
6773,4,17,9,19,1,-0.635417,0.046875,0.991431,1.17851,0,0.949134,1,3.98533e-07,1,-0.991353,3.16281e-05,-18.817,0.0011807,0.991431,-3.16007e-05
6774,4,17,9,19,3,-0.635417,0.0494792,0.943542,1.13863,0,0.951653,1,-4.06063e-13,0,-0.943472,-1.64771e-11,-17.9558,-4.71337e-11,0.943542,1.79829e-11
6775,4,17,10,19,1,-0.635417,0.0520833,0.897852,1.10118,0,0.95405,1,2.49397e-07,1,-0.897789,2.58067e-05,-17.1295,0.00104179,0.897852,-2.57888e-05
6776,4,17,10,19,3,-0.635417,0.0546875,0.854271,1.06608,0,0.956331,1,-3.14381e-13,0,-0.854215,-1.52383e-11,-16.3371,-2.71194e-10,0.854271,1.64828e-11
6777,4,17,11,20,1,-0.635417,0.0572917,0.812712,1.03322,0,0.958501,1,1.28639e-07,1,-0.812662,2.07137e-05,-15.5778,0.000904477,0.812712,-2.07018e-05
6778,4,17,11,20,3,-0.635417,0.0598958,0.77309,1.0025,0,0.960565,1,-2.40169e-13,0,-0.773046,-1.2775e-11,-14.8503,-2.79385e-10,0.77309,1.47248e-11
6779,4,17,12,20,1,-0.635417,0.0625,0.735323,0.973838,0,0.962529,1,3.25306e-08,0,-0.735284,1.63257e-05,-14.1539,0.000774002,0.735323,-1.63179e-05
6780,4,17,12,20,3,-0.635417,0.0651042,0.699332,0.947132,0,0.964397,1,-1.76566e-13,0,-0.699297,-1.06753e-11,-13.4873,-3.26952e-10,0.699332,1.02148e-11
6781,4,17,13,21,1,-0.635417,0.0677083,0.66504,0.922289,0,0.966173,1,-4.24818e-08,0,-0.665009,1.25973e-05,-12.8496,0.000653613,0.66504,-1.2592e-05
6782,4,17,13,21,3,-0.635417,0.0703125,0.632373,0.899218,0,0.967862,1,-1.2051e-13,0,-0.632345,-8.97247e-12,-12.2399,-4.43676e-10,0.632373,8.19213e-12
6783,4,17,14,22,1,-0.635417,0.0729167,0.601259,0.877829,0,0.969468,1,-9.96789e-08,0,-0.601235,9.4699e-06,-11.6571,0.00054505,0.601259,-9.46643e-06
6784,4,17,14,22,3,-0.635417,0.0755208,0.57163,0.858032,0,0.970995,1,-8.10673e-14,0,-0.571608,-6.76382e-12,-11.1001,-2.96886e-10,0.57163,8.15161e-12
6785,4,17,15,22,1,-0.635417,0.078125,0.54342,0.83974,0,0.972446,1,-1.42021e-07,1,-0.5434,6.87911e-06,-10.5682,0.000448961,0.54342,-6.87679e-06
6786,4,17,15,22,3,-0.635417,0.0807292,0.516563,0.822866,0,0.973826,1,-5.39736e-14,0,-0.516546,-5.68965e-12,-10.0602,2.36723e-10,0.516563,5.02166e-12
6787,4,17,16,23,1,-0.635417,0.0833333,0.491,0.807329,0,0.975138,1,-1.72129e-07,1,-0.490985,4.75915e-06,-9.57525,0.00036524,0.491,-4.7576e-06
6788,4,17,16,23,3,-0.635417,0.0859375,0.466671,0.793046,0,0.976384,1,-2.6779e-14,0,-0.466657,-3.46427e-12,-9.11247,-2.42314e-10,0.466671,2.56243e-12
6789,4,17,17,24,1,-0.635417,0.0885417,0.44352,0.779938,0,0.977569,1,-1.92285e-07,1,-0.443508,3.04633e-06,-8.67096,0.000293279,0.44352,-3.04529e-06
6790,4,17,17,24,3,-0.635417,0.0911458,0.421492,0.76793,0,0.978695,1,-9.84916e-15,0,-0.421481,-3.09752e-12,-8.24983,-3.79483e-10,0.421492,3.16721e-12
6791,4,17,18,24,1,-0.635417,0.09375,0.400535,0.756949,0,0.979766,1,-2.04453e-07,1,-0.400526,1.68112e-06,-7.84825,0.000232171,0.400535,-1.68042e-06
6792,4,17,18,24,3,-0.635417,0.0963542,0.3806,0.746923,0,0.980782,1,-1.6997e-15,0,-0.380592,-2.0311e-12,-7.4654,-9.0696e-11,0.3806,3.08121e-12
6793,4,17,19,25,1,-0.635417,0.0989583,0.361638,0.737787,0,0.981749,1,-2.10299e-07,1,-0.361631,6.09272e-07,-7.10048,0.000180849,0.361638,-6.08803e-07
6794,4,17,19,25,3,-0.635417,0.101562,0.343605,0.729475,0,0.982667,1,4.18399e-15,0,-0.343599,-7.98509e-13,-6.75274,2.13676e-10,0.343605,4.12445e-13
6795,4,17,20,26,1,-0.635417,0.104167,0.326455,0.721927,0,0.983539,1,-2.1122e-07,1,-0.32645,-2.17628e-07,-6.42143,0.000138193,0.326455,2.17941e-07
6796,4,17,20,26,3,-0.635417,0.106771,0.310148,0.715085,0,0.984368,1,1.2242e-14,0,-0.310144,-9.39876e-13,-6.10583,-2.92813e-10,0.310148,1.10499e-12
6797,4,17,21,27,1,-0.635417,0.109375,0.294643,0.708895,0,0.985155,1,-2.08379e-07,1,-0.29464,-8.42071e-07,-5.80524,0.000103094,0.294643,8.42282e-07
6798,4,17,21,27,3,-0.635417,0.111979,0.279903,0.703306,0,0.985903,1,9.82664e-15,0,-0.279899,-5.0993e-13,-5.51901,1.5565e-10,0.279903,5.17174e-13
6799,4,17,22,27,1,-0.635417,0.114583,0.265889,0.69827,0,0.986614,1,-2.02733e-07,1,-0.265887,-1.30084e-06,-5.2465,7.45006e-05,0.265889,1.30098e-06
6800,4,17,22,27,3,-0.635417,0.117188,0.252568,0.693742,0,0.987288,1,1.42217e-14,0,-0.252566,-1.58994e-13,-4.98708,-1.11421e-10,0.252568,1.57543e-12
6801,4,17,23,28,1,-0.635417,0.119792,0.239907,0.689681,0,0.98793,1,-1.9506e-07,1,-0.239905,-1.6254e-06,-4.74016,5.14462e-05,0.239907,1.62549e-06
6802,4,17,23,28,3,-0.635417,0.122396,0.227873,0.686047,0,0.988539,1,3.56556e-15,0,-0.227871,-1.20459e-13,-4.50517,3.34741e-10,0.227873,1.95654e-12
6803,4,17,24,29,1,-0.635417,0.125,0.216436,0.682806,0,0.989117,1,-1.85988e-07,1,-0.216435,-1.84238e-06,-4.28157,3.30605e-05,0.216436,1.84244e-06
6804,4,17,24,29,3,-0.635417,0.127604,0.205566,0.679923,0,0.989666,1,7.37398e-15,0,-0.205566,3.35842e-13,-4.06882,6.59483e-11,0.205566,-3.30759e-12
6805,4,17,25,30,1,-0.635417,0.130208,0.195238,0.677367,0,0.990188,1,-1.76016e-07,1,-0.195237,-1.97411e-06,-3.86643,1.85738e-05,0.195238,1.97415e-06
6806,4,17,25,30,3,-0.635417,0.132812,0.185423,0.675111,0,0.990684,1,1.21452e-14,0,-0.185423,7.02257e-13,-3.67391,-5.75351e-10,0.185423,8.2379e-13
6807,4,17,26,31,1,-0.635417,0.135417,0.176098,0.673129,0,0.991154,1,-1.65539e-07,1,-0.176098,-2.03915e-06,-3.4908,7.31586e-06,0.176098,2.03918e-06
6808,4,17,26,31,3,-0.635417,0.138021,0.167237,0.671396,0,0.991601,1,3.15644e-15,0,-0.167237,7.53519e-13,-3.31666,1.33668e-10,0.167237,5.38109e-13
6809,4,17,27,31,1,-0.635417,0.140625,0.158819,0.66989,0,0.992026,1,-1.54864e-07,1,-0.158819,-2.0528e-06,-3.15107,-1.29055e-06,0.158819,2.05281e-06
6810,4,17,27,31,3,-0.635417,0.143229,0.150821,0.668593,0,0.992429,1,5.47441e-15,0,-0.150822,2.75415e-13,-2.99361,5.42597e-11,0.150821,-2.27838e-13
6811,4,17,28,32,1,-0.635417,0.145833,0.143223,0.667484,0,0.992812,1,-1.44223e-07,1,-0.143224,-2.02755e-06,-2.8439,-7.73676e-06,0.143223,2.02756e-06
6812,4,17,28,32,3,-0.635417,0.148438,0.136005,0.666547,0,0.993175,1,1.73003e-15,0,-0.136006,5.88647e-13,-2.70158,1.57625e-10,0.136005,-1.8928e-12
6813,4,17,29,33,1,-0.635417,0.151042,0.129149,0.665768,0,0.99352,1,-1.33793e-07,1,-0.12915,-1.97355e-06,-2.56628,-1.24381e-05,0.129149,1.97355e-06
6814,4,17,29,33,3,-0.635417,0.153646,0.122636,0.665132,0,0.993848,1,1.00067e-14,0,-0.122637,-2.75375e-14,-2.43767,-5.80181e-10,0.122636,-1.99943e-12
6815,4,17,30,34,1,-0.635417,0.15625,0.11645,0.664627,0,0.994159,1,-1.23701e-07,1,-0.116451,-1.89894e-06,-2.31544,-1.57419e-05,0.11645,1.89894e-06
6816,4,17,30,34,3,-0.635417,0.158854,0.110574,0.664241,0,0.994455,1,7.73402e-15,0,-0.110575,5.68317e-13,-2.19926,-1.39112e-10,0.110574,-3.05853e-13
6817,4,17,31,35,1,-0.635417,0.161458,0.104993,0.663963,0,0.994735,1,-1.14037e-07,1,-0.104994,-1.81023e-06,-2.08885,-1.7937e-05,0.104993,1.81022e-06
6818,4,17,31,35,3,-0.635417,0.164062,0.099692,0.663784,0,0.995002,1,9.57771e-15,0,-0.0996932,5.06907e-13,-1.98392,-6.69932e-11,0.099692,-1.63404e-12
6819,4,17,32,36,1,-0.635417,0.166667,0.0946576,0.663696,0,0.995255,1,-1.0486e-07,1,-0.0946588,-1.71253e-06,-1.88422,-1.92617e-05,0.0946576,1.71252e-06
6820,4,17,32,36,3,-0.635417,0.169271,0.0898763,0.66369,0,0.995495,1,1.21712e-14,0,-0.0898775,-1.68114e-14,-1.78948,-3.26914e-10,0.0898763,-3.55592e-13
6821,4,17,33,37,1,-0.635417,0.171875,0.0853355,0.66376,0,0.995723,1,-9.62067e-08,0,-0.0853367,-1.60984e-06,-1.69946,-1.99114e-05,0.0853355,1.60984e-06
6822,4,17,33,37,3,-0.635417,0.174479,0.0810231,0.663899,0,0.99594,1,9.58416e-15,0,-0.0810243,2.70561e-13,-1.61393,-3.57085e-11,0.0810231,-7.53227e-13
6823,4,17,34,38,1,-0.635417,0.177083,0.0769278,0.664101,0,0.996145,1,-8.80942e-08,0,-0.076929,-1.50525e-06,-1.53267,-2.00449e-05,0.0769278,1.50524e-06
6824,4,17,34,38,3,-0.635417,0.179688,0.0730388,0.664362,0,0.996341,1,1.32749e-14,0,-0.07304,-1.28083e-13,-1.45548,-2.7835e-10,0.0730388,8.27913e-14
6825,4,17,35,38,1,-0.635417,0.182292,0.0693457,0.664675,0,0.996526,1,-8.05263e-08,0,-0.0693469,-1.40108e-06,-1.38214,-1.97908e-05,0.0693457,1.40107e-06
6826,4,17,35,38,3,-0.635417,0.184896,0.0658387,0.665038,0,0.996702,1,7.12706e-15,0,-0.0658399,-2.30413e-14,-1.31248,-3.97026e-11,0.0658387,1.5491e-12
6827,4,17,36,39,1,-0.635417,0.1875,0.0625085,0.665446,0,0.996869,1,-7.3496e-08,0,-0.0625097,-1.29906e-06,-1.2463,-1.92522e-05,0.0625085,1.29905e-06
6828,4,17,36,39,3,-0.635417,0.190104,0.0593463,0.665895,0,0.997028,1,6.73206e-15,0,-0.0593475,1.43945e-13,-1.18344,-7.33769e-11,0.0593463,-1.73742e-12
6829,4,17,37,40,1,-0.635417,0.192708,0.0563436,0.666382,0,0.997178,1,-6.69885e-08,0,-0.0563447,-1.20045e-06,-1.12374,-1.85116e-05,0.0563436,1.20044e-06
6830,4,17,37,40,3,-0.635417,0.195312,0.0534924,0.666905,0,0.997321,1,1.06987e-14,0,-0.0534935,-6.85269e-14,-1.06703,-5.6477e-10,0.0534924,2.29309e-12
6831,4,17,38,41,1,-0.635417,0.197917,0.0507851,0.667461,0,0.997457,1,-6.09839e-08,0,-0.0507862,-1.10611e-06,-1.01316,-1.76338e-05,0.0507851,1.10611e-06
6832,4,17,38,41,3,-0.635417,0.200521,0.0482146,0.668048,0,0.997586,1,-3.26594e-15,0,-0.0482156,-4.26078e-13,-0.962006,5.42888e-10,0.0482145,2.24977e-12
6833,4,17,39,42,1,-0.635417,0.203125,0.0457738,0.668662,0,0.997708,1,-5.54582e-08,0,-0.0457748,-1.01662e-06,-0.913419,-1.66698e-05,0.0457738,1.01662e-06
6834,4,17,39,42,3,-0.635417,0.205729,0.0434563,0.669304,0,0.997824,1,-9.46156e-16,0,-0.0434573,2.36798e-13,-0.867276,-2.28552e-10,0.0434563,1.4279e-12
6835,4,17,40,43,1,-0.635417,0.208333,0.0412559,0.66997,0,0.997935,1,-5.03851e-08,0,-0.0412569,-9.32315e-07,-0.823454,-1.56591e-05,0.0412559,9.32314e-07
